
(0) Date, (1) Northern_Hemisphere, (2) Beaufort_Sea, (3) Chukchi_Sea, (4) East_Siberian_Sea, (5) Laptev_Sea, (6) Kara_Sea, (7) Barents_Sea, (8) Greenland_Sea, (9) Baffin_Bay_Gulf_of_St._Lawrence, (10) Canadian_Archipelago, (11) Hudson_Bay, (12) Central_Arctic, (13) Bering_Sea, (14) Baltic_Sea, (15) Sea_of_Okhotsk, (16) Yellow_Sea, (17) Cook_Inlet
 2020062,15104683.37, 1070654.85,  965972.44, 1087137.23,  897844.80,  933878.27,  728496.16,  614052.45, 1479981.51,  854282.42, 1260887.26, 3247904.34,  792444.75,   29782.69, 1128378.90,      24.93,   10517.43
 2020063,15129751.35, 1070654.85,  965972.44, 1087137.23,  897844.80,  934034.38,  736886.56,  591236.31, 1491060.62,  854282.42, 1260887.26, 3247904.34,  810383.73,   29789.27, 1138913.00,      24.93,   10278.58
 2020064,15063974.14, 1070654.85,  965972.44, 1087137.23,  897844.80,  933860.99,  715224.44,  572577.91, 1478065.83,  854282.42, 1260887.26, 3247904.34,  808088.92,   30737.44, 1128687.90,      24.93,    9561.79
 2020065,15105474.64, 1070654.85,  966006.16, 1087137.23,  897844.80,  934693.96,  775763.91,  577508.36, 1432982.15,  854282.42, 1260903.34, 3248012.93,  823488.28,   26981.35, 1135405.27,      24.93,   11448.16
 2020066,14925186.81, 1070654.85,  966006.16, 1087137.23,  897844.80,  934624.85,  733776.05,  594832.47, 1367634.73,  854282.42, 1260903.34, 3247379.36,  803089.93,   26188.03, 1067129.47,      24.93,   11448.16
 2020067,14875272.52, 1070654.85,  966006.16, 1087137.23,  897844.80,  932909.19,  685028.30,  578741.40, 1383212.14,  854282.42, 1260903.34, 3247723.29,  792441.87,   26484.64, 1078696.88,      24.93,   10968.78
 2020068,14899469.83, 1070654.85,  966006.16, 1087137.23,  897844.80,  934347.40,  694894.07,  571878.01, 1410425.41,  854282.42, 1260903.34, 3248012.93,  785894.61,   29348.64, 1076375.20,      24.93,    9316.40
 2020069,14942402.77, 1070654.85,  966006.16, 1087137.23,  897844.80,  934502.43,  679575.77,  596033.70, 1485380.80,  854282.42, 1260903.34, 3248012.93,  799079.90,   18055.92, 1033485.52,      24.93,    9316.40
 2020070,14962604.90, 1070654.85,  966006.16, 1087137.23,  897844.80,  932645.92,  642809.60,  601607.24, 1495995.61,  854282.42, 1260903.34, 3248012.93,  816962.04,   15215.44, 1061009.39,      24.93,    9316.40
 2020071,15015551.87, 1070654.85,  966006.16, 1087137.23,  897844.80,  930542.12,  658815.84,  617320.54, 1516512.91,  854282.42, 1260903.34, 3248012.93,  818900.10,   14681.23, 1062109.99,      24.93,    9412.75
 2020072,14886210.79, 1070654.85,  966006.16, 1087137.23,  897844.80,  929450.69,  606319.49,  606165.50, 1517360.92,  854282.42, 1260903.34, 3248012.93,  793978.38,   14133.33, 1019733.43,      24.93,   12096.72
 2020073,14979682.98, 1070654.85,  966006.16, 1087137.23,  897844.80,  934086.87,  665003.90,  642304.93, 1553672.41,  854282.42, 1260903.34, 3248012.93,  744791.63,   14818.96, 1025713.97,      24.93,   12158.08
 2020074,14934990.25, 1070654.85,  966006.16, 1087137.23,  897844.80,  934225.33,  674943.38,  627223.58, 1548247.19,  854282.42, 1260903.34, 3248012.93,  708531.47,   15940.61, 1027545.41,      24.93,   11201.06
 2020075,14919311.00, 1070654.85,  966006.16, 1087137.23,  897844.80,  933639.15,  720393.79,  645310.29, 1517879.99,  854282.42, 1260903.34, 3248012.93,  661145.71,   15912.29, 1027667.73,      24.93,   10244.15
 2020076,14876338.36, 1070654.85,  966006.16, 1087137.23,  897844.80,  930539.52,  717680.14,  656751.99, 1493771.13,  854282.42, 1260903.34, 3248012.93,  647896.79,   12305.80, 1020048.66,      24.93,   10244.15
 2020077,14906929.78, 1070654.85,  966006.16, 1087137.23,  897844.80,  930572.29,  710140.01,  639030.42, 1546440.97,  854282.42, 1260903.34, 3248012.93,  622605.52,   10095.82, 1050593.96,      24.93,   10244.15
 2020078,14824734.11, 1070654.85,  966006.16, 1087137.23,  897844.80,  930822.40,  670503.39,  627698.34, 1522764.58,  854282.42, 1260903.34, 3248012.93,  597535.07,   10312.66, 1067682.36,      24.93,   10244.15
 2020079,14792203.77, 1070654.85,  966006.16, 1087137.23,  897844.80,  931010.12,  709756.00,  641637.89, 1462209.68,  854282.42, 1260903.34, 3248012.93,  568818.16,   10163.29, 1073280.15,      24.93,    8529.76
 2020080,14901275.80, 1070654.85,  966006.16, 1087137.23,  897844.80,  934901.97,  749133.88,  688025.19, 1494572.63,  854282.42, 1260903.34, 3248012.93,  543950.53,   13401.46, 1083324.93,      24.93,    7166.49
 2020081,14721077.16, 1070654.85,  966006.16, 1087137.23,  897844.80,  933877.54,  738797.73,  630415.09, 1463728.43,  854282.42, 1260903.34, 3248012.93,  507561.01,   11549.10, 1040384.71,      24.93,    7982.60
 2020082,14605219.55, 1070654.85,  966006.16, 1087137.23,  897844.80,  933672.02,  750908.31,  641512.35, 1417077.88,  854282.42, 1260903.34, 3248012.93,  499282.85,   11343.88,  959406.71,      24.93,    5536.86
 2020083,14500101.13, 1070654.85,  966006.16, 1087137.23,  897844.80,  928951.47,  695905.97,  647905.51, 1404173.11,  854282.42, 1260903.34, 3248012.93,  475544.06,    9241.05,  945413.63,      24.93,    6487.65
 2020084,14415461.98, 1070654.85,  966006.16, 1087137.23,  897844.80,  919718.48,  636807.38,  630576.50, 1423436.99,  854282.42, 1260903.34, 3248012.93,  465130.12,   10079.36,  936365.07,      24.93,    6869.39
 2020085,14300883.54, 1070654.85,  953731.33, 1087137.23,  897844.80,  913031.26,  624114.54,  639459.38, 1425508.95,  854282.42, 1260903.34, 3248012.93,  434574.72,    9577.09,  872064.46,      24.93,    8349.29
 2020086,14168293.56, 1070654.85,  952560.23, 1087137.23,  897668.05,  881050.28,  605884.71,  659116.37, 1388024.67,  854282.42, 1260903.34, 3248012.93,  431031.18,    9577.09,  812403.95,      24.93,    8349.29
 2020087,14164141.57, 1070186.45,  938771.34, 1087137.23,  897668.05,  881936.44,  612857.38,  667969.68, 1387742.64,  854282.42, 1260903.34, 3248012.93,  424706.37,    9577.09,  812403.95,      24.93,    8349.29
 2020088,14133681.94, 1070186.45,  938822.20, 1087137.23,  897668.05,  892612.20,  621485.25,  681262.68, 1357280.67,  854282.42, 1259693.63, 3248012.93,  392124.45,    9491.90,  816197.10,      24.93,    5787.80
 2020089,14243280.59, 1070186.45,  963018.60, 1086323.95,  897668.05,  913134.66,  647346.10,  714493.75, 1357280.67,  854282.42, 1259693.63, 3248012.93,  466247.78,   10379.62,  747787.21,      24.93,    5787.80
 2020090,14265925.61, 1070186.45,  963018.60, 1086323.95,  897668.05,  925299.75,  671491.85,  713422.64, 1313959.28,  854282.42, 1259693.63, 3248012.93,  498180.44,    9478.01,  747193.86,      24.93,    6076.78
 2020091,14282630.15, 1070654.85,  963162.62, 1086323.95,  897668.05,  928985.89,  688658.60,  709503.05, 1320492.50,  854282.42, 1260151.66, 3248012.93,  484083.78,    8974.59,  753704.62,      24.93,    6333.68
 2020092,14233585.89, 1070654.85,  962347.99, 1086323.95,  894342.90,  924754.41,  737254.49,  726004.20, 1320492.50,  854282.42, 1260151.66, 3248012.93,  452303.86,    8974.59,  680162.86,      24.93,    5885.32
 2020093,14130391.76, 1070654.85,  963398.93, 1086323.95,  894342.90,  923807.10,  765981.65,  720611.30, 1244737.91,  854282.42, 1238237.37, 3248012.93,  449172.32,   17231.04,  647939.82,      24.93,    4020.30
 2020094,13942855.28, 1070654.85,  963398.93, 1086323.95,  894342.90,  912997.56,  753460.10,  705454.82, 1144456.00,  854282.42, 1213943.32, 3248012.93,  430560.26,   17231.04,  642078.95,      24.93,    4020.30
 2020095,13868773.33, 1070654.85,  963398.93, 1086323.95,  894342.90,  912245.13,  716430.02,  666386.90, 1140621.10,  854282.42, 1217397.91, 3248012.93,  428744.47,   10934.83,  651459.85,      24.93,    5811.24
 2020096,13793359.34, 1070654.85,  964365.69, 1086323.95,  888661.35,  899050.26,  727885.98,  684525.06, 1113761.06,  854282.42, 1208937.33, 3248012.93,  425598.66,   10934.83,  605343.76,      24.93,    3295.30
 2020097,13869507.37, 1070654.85,  965783.46, 1086323.95,  888661.35,  902986.33,  761541.77,  675508.92, 1131211.11,  854282.42, 1208145.92, 3248012.93,  439098.96,   13608.96,  617499.52,      24.93,    4425.49
 2020098,14003407.40, 1070654.85,  965817.27, 1086449.44,  896114.78,  930503.11,  773421.56,  701479.49, 1149058.91,  854282.42, 1246871.24, 3248012.93,  474372.02,   13291.60,  587107.89,       0.00,    4425.49
 2020099,13971654.44, 1070654.85,  965817.27, 1086449.44,  896114.78,  930087.33,  737462.66,  681250.15, 1175308.90,  854282.42, 1247080.64, 3243668.57,  499452.96,   13291.60,  565634.31,       0.00,    3554.18
 2020100,13816509.29, 1070654.85,  965817.27, 1086449.44,  896114.78,  929111.00,  709627.19,  665178.81, 1120121.70,  854282.42, 1232390.14, 3248012.93,  496589.66,    9830.87,  526733.26,       0.00,    4086.13
 2020101,13710236.82, 1070654.85,  965817.27, 1086449.44,  896114.78,  928190.51,  696611.98,  659465.20, 1084156.03,  854282.42, 1230566.37, 3248012.93,  461244.67,    9578.61,  513931.52,       0.00,    3909.83
 2020102,13576724.52, 1070654.85,  965817.27, 1086449.44,  896114.78,  926536.50,  710790.02,  666248.39, 1034416.87,  854282.42, 1201181.75, 3248012.93,  428251.83,    7853.58,  474953.65,       0.00,    3909.83
 2020103,13420990.26, 1067779.30,  961815.57, 1071132.87,  877187.08,  915100.56,  710189.79,  669517.51, 1009109.75,  854282.42, 1183240.08, 3247867.58,  380503.20,    5255.34,  462599.97,       0.00,    3909.83
 2020104,13480712.71, 1067779.30,  961815.57, 1071132.87,  877187.08,  907441.67,  704967.45,  664068.87, 1057056.49,  854282.42, 1193141.77, 3247867.58,  381922.33,    7903.24,  478719.25,       0.00,    3909.83
 2020105,13502250.84, 1067779.30,  961781.91, 1071132.87,  877187.08,  919911.95,  705414.92,  671209.91, 1072083.21,  854282.42, 1193477.09, 3247324.46,  373856.51,    8790.52,  472698.37,       0.00,    3909.83
 2020106,13611284.43, 1070133.78,  965483.20, 1087137.23,  878364.91,  923609.48,  661064.65,  685189.39, 1119170.17,  854282.42, 1254787.38, 3245658.41,  379819.18,   10145.71,  471521.22,       0.00,    3506.83
 2020107,13315862.35, 1070133.78,  964492.51, 1084313.91,  888273.00,  910631.29,  601951.23,  677360.86, 1028835.68,  841032.76, 1198691.28, 3238254.89,  358539.99,    9609.95,  438966.16,       0.00,    3506.83
 2020108,13221911.97, 1067438.70,  964492.51, 1071685.61,  885711.56,  898288.33,  585988.93,  682939.17, 1017992.08,  838165.45, 1195311.04, 3236096.25,  340805.01,    9574.34,  422647.94,       0.00,    3506.83
 2020109,13230384.33, 1067438.70,  964492.51, 1084901.65,  890148.40,  904345.22,  553775.30,  656936.50, 1061897.36,  838165.45, 1198376.30, 3232110.58,  346110.11,    8282.53,  418759.68,       0.00,    3393.61
 2020110,13201724.12, 1067438.70,  964492.51, 1084901.65,  890148.40,  893906.76,  546038.65,  652920.17, 1063522.74,  838165.45, 1210955.77, 3232870.29,  336536.76,    7829.77,  407352.48,       0.00,    3393.61
 2020111,13098413.91, 1065241.00,  959484.27, 1080270.77,  872705.07,  865599.05,  528213.22,  675854.88, 1063061.84,  837747.57, 1223756.15, 3230105.40,  323248.82,    7493.94,  360987.90,       0.00,    3393.61
 2020112,13009317.66, 1065745.75,  959278.78, 1081591.17,  865454.00,  859997.08,  522394.73,  659404.52, 1018083.00,  838629.93, 1221901.06, 3234966.08,  308523.60,    7493.94,  361276.18,       0.00,    3345.55
 2020113,13336409.18, 1070620.25,  964804.81, 1087031.20,  864860.76,  863092.97,  592974.22,  702751.35, 1077763.46,  854087.22, 1256238.06, 3247668.99,  368890.09,    7009.59,  374727.84,       0.00,    2732.35
 2020114,13147561.30, 1070620.25,  962278.80, 1087031.20,  864860.76,  858537.50,  589078.91,  641650.28, 1034839.35,  854087.22, 1249637.21, 3245404.36,  353028.11,    7092.99,  325526.00,       0.00,    2732.35
 2020115,13085736.60, 1070620.25,  962278.80, 1087031.20,  864860.76,  864716.38,  590369.22,  656620.16,  990233.90,  854087.22, 1247190.51, 3247831.80,  331076.71,    8277.15,  306654.18,       0.00,    2732.35
 2020116,12826436.35, 1070620.25,  962278.80, 1082747.69,  857633.24,  830301.62,  542579.80,  649755.71,  937430.28,  850831.32, 1199418.86, 3243798.81,  332624.26,    8277.15,  254250.20,       0.00,    2732.35
 2020117,12790012.98, 1070620.25,  964819.14, 1084175.02,  857066.91,  835902.06,  536538.69,  644378.68,  919723.19,  851241.68, 1192321.33, 3243272.55,  321105.35,    8277.15,  256682.63,       0.00,    2732.35
 2020118,12811441.17, 1070620.25,  964405.29, 1084175.02,  857066.91,  833290.96,  550356.16,  602954.19,  968338.45,  851241.68, 1192188.70, 3244669.63,  319411.39,    7009.63,  262712.74,       0.00,    2732.35
 2020119,12871248.25, 1070620.25,  964405.29, 1084175.02,  857066.91,  839974.43,  546936.67,  653358.22,  988164.56,  851241.68, 1193009.12, 3244197.78,  326940.38,    5973.07,  242184.71,       0.00,    2732.35
 2020120,13231742.23, 1070620.25,  965905.13, 1086038.95,  852948.07,  882620.77,  628629.02,  787140.99, 1041624.30,  850617.27, 1212879.88, 3245960.70,  344748.22,    5973.07,  254770.89,       0.00,     140.86
 2020121,13091643.75, 1070306.82,  961123.97, 1081645.77,  851288.11,  860722.00,  588360.93,  769072.76, 1001747.69,  849940.32, 1209082.21, 3245998.80,  337848.58,    5973.07,  257267.98,       0.00,     140.86
 2020122,13024276.37, 1070306.82,  963050.06, 1083655.52,  856410.43,  865157.12,  596710.61,  730678.88, 1001747.69,  849940.32, 1195576.86, 3246489.17,  328651.97,    5973.07,  228694.33,       0.00,     109.63
 2020123,12932957.15, 1070306.82,  963168.20, 1083655.52,  856410.43,  860473.48,  579552.77,  713978.83,  992533.89,  849940.32, 1171021.41, 3246887.03,  330108.96,    4824.32,  208861.67,       0.00,     109.63
 2020124,12811440.27, 1070306.82,  962702.21, 1083655.52,  856410.43,  858995.20,  571909.83,  678898.59,  962472.24,  849940.32, 1158972.28, 3246887.03,  327543.34,    4538.15,  176974.80,       0.00,     109.63
 2020125,12746191.85, 1070306.82,  960950.51, 1087137.23,  890387.74,  872225.74,  567909.73,  703300.41,  924661.14,  837108.83, 1138688.10, 3246887.03,  303783.62,    4538.15,  137073.30,       0.00,     109.63
 2020126,12656895.15, 1070306.82,  959595.49, 1076198.53,  886942.53,  849806.02,  554418.29,  686651.41,  924366.32,  839861.11, 1139746.31, 3246541.80,  287440.05,    4538.15,  129248.84,       0.00,     109.63
 2020127,12865733.29, 1070637.54,  963595.45, 1086727.51,  897826.93,  854654.55,  555812.35,  742592.98,  938674.73,  840921.55, 1187943.03, 3246541.80,  331465.33,    5191.25,  141914.77,       0.00,     109.63
 2020128,12632008.38, 1070602.66,  959641.34, 1086727.51,  897826.93,  847492.06,  505601.29,  576950.59,  956185.84,  852585.80, 1190289.10, 3243913.62,  310596.32,    4205.47,  128156.36,       0.00,     109.63
 2020129,12757765.04, 1070637.54,  962470.03, 1086727.51,  897826.93,  840120.62,  504802.16,  667449.60,  941612.32,  853232.86, 1217585.90, 3245149.13,  306105.85,    4356.54,  158454.54,       0.00,     109.63
 2020130,12725861.55, 1064663.18,  955250.96, 1086727.51,  897826.93,  840120.62,  504802.16,  667449.60,  941612.32,  850386.56, 1216387.22, 3245149.13,  291440.77,    4356.54,  158454.54,       0.00,     109.63
 2020131,12365012.34, 1058622.67,  948616.11, 1075013.64,  890745.64,  815766.53,  493317.47,  649126.58,  868749.82,  850811.13, 1117086.79, 3238065.56,  224516.63,    4356.54,  128983.72,       0.00,     109.63
 2020132,12643576.87, 1065170.02,  952649.66, 1076158.64,  894480.60,  819161.47,  519568.56,  772850.05,  862400.78,  854264.80, 1181417.27, 3244960.91,  255995.07,    4206.07,  139059.46,       0.00,     109.63
 2020133,12666109.42, 1064644.33,  943940.87, 1084692.63,  888765.79,  850692.91,  545602.98,  740901.23,  856612.76,  854264.80, 1220175.67, 3247740.35,  230723.65,    4206.07,  131663.19,       0.00,     109.63
 2020134,12558902.01, 1068064.08,  944553.61, 1070762.27,  877788.88,  832434.73,  496194.93,  748909.26,  842971.25,  852885.77, 1213446.68, 3247396.80,  219742.30,    3420.45,  139097.49,       0.00,     109.63
 2020135,12137505.33, 1054474.62,  916840.41, 1050693.26,  875682.81,  770255.84,  440469.46,  704461.58,  829716.44,  848825.30, 1114794.89, 3221900.76,  200467.32,    4390.03,  103299.10,       0.00,     109.63
 2020136,12295126.83, 1059148.32,  934133.65, 1055537.89,  879632.11,  777355.71,  444298.61,  694575.28,  831767.17,  850625.04, 1185936.17, 3223809.06,  219638.36,    1811.07,  135624.89,       0.00,     109.63
 2020137,12000789.76, 1059148.32,  928206.83, 1055537.89,  879632.11,  741569.98,  362833.08,  600695.82,  813477.83,  850625.04, 1179297.71, 3216262.07,  198718.23,    1811.07,  111740.26,       0.00,     109.63
 2020138,11839295.74, 1059148.32,  907027.39, 1055537.89,  879632.11,  727569.89,  353430.61,  601218.89,  795134.99,  850625.04, 1153169.68, 3211624.55,  160735.67,    1827.75,   81379.47,       0.00,     109.63
 2020139,11944795.81, 1055847.81,  920418.82, 1050672.71,  862693.65,  739084.75,  340191.40,  645115.89,  806580.97,  835470.05, 1198727.00, 3212423.36,  170025.28,    2264.07,  104009.26,       0.00,      93.59
 2020140,11910265.15, 1057799.21,  901030.05, 1045270.37,  857005.16,  740396.73,  330303.44,  683188.81,  824858.21,  831390.94, 1182475.29, 3207542.66,  146207.82,       0.00,  101454.58,       0.00,      93.59
 2020141,11829891.42, 1057799.21,  902973.51, 1044176.07,  849836.90,  739534.99,  330180.87,  640287.62,  826181.89,  832033.04, 1151128.97, 3217752.23,  138668.28,       0.00,   98031.16,       0.00,      93.59
 2020142,11754924.64, 1059989.70,  885415.76, 1048219.25,  820336.48,  731998.77,  328247.69,  633670.20,  841996.36,  831754.89, 1102383.96, 3211615.88,  151157.58,    1509.89,  105337.78,       0.00,      77.38
 2020143,11562819.70, 1059112.10,  879478.15, 1048219.25,  820336.48,  706511.82,  289095.71,  591498.95,  814693.69,  827118.71, 1098973.08, 3211326.77,  139243.00,    1090.07,   74831.45,       0.00,      77.38
 2020144,11405948.11, 1057254.27,  872872.52, 1043889.73,  809766.15,  693323.74,  288336.92,  591835.60,  787592.28,  827118.71, 1059571.22, 3211981.65,   92168.15,    1090.07,   67856.63,       0.00,      77.38
 2020145,11358645.71, 1056995.68,  880841.85, 1045402.73,  815199.20,  683019.02,  289574.50,  564711.17,  772758.72,  823345.28, 1056279.95, 3216018.25,   93159.35,    1090.07,   59030.52,       0.00,      77.38
 2020146,11246535.08, 1056908.44,  881443.20, 1045402.73,  815199.20,  643087.81,  283939.30,  532598.22,  767123.22,  808734.87, 1056134.74, 3216054.89,   85407.19,    1090.07,   52191.77,       0.00,      77.38
 2020147,11266073.42, 1047304.12,  881357.63, 1045402.73,  815199.20,  654968.00,  287317.97,  541850.23,  772668.40,  805856.33, 1052174.39, 3220510.61,   87901.17,    1090.07,   51253.13,       0.00,      77.38
 2020148,11471152.39, 1045935.32,  894365.43, 1047389.77,  843937.21,  687372.05,  321630.51,  579100.50,  788646.45,  806156.36, 1073258.45, 3224244.98,   97802.76,       0.00,   60093.17,       0.00,      77.38
 2020149,11214829.82, 1040194.40,  877094.38, 1017915.24,  828821.07,  664812.02,  257499.16,  573683.17,  766366.24,  809776.15, 1033010.09, 3220472.48,   76650.66,       0.00,   47315.33,       0.00,      77.38
